id,uwi,long,lat,lease,operator,fake_number
42000000007445,42000000007445,-97.5375923,29.0171727,SIEVERS 01,PIONEER NATURAL RESOURCES USA INC,2
42000000007446,42000000007446,-97.6372586,28.9971471,CASKEY B,DEVON ENERGY PRODUCTION COMPANY L P,39
42000000007447,42000000007447,-97.4975537,29.0082953,MUELLER 01,PIONEER NATURAL RESOURCES USA INC,90
42000000007448,42000000007448,-97.4864286,29.018971,WUENSCH 01,PIONEER NATURAL RESOURCES USA INC,48
42000000007449,42000000007449,-97.4535278,29.2099222,STEEN A,DEVON ENERGY PRODUCTION COMPANY L P,2
42000000007450,42000000007450,-97.649911,28.9808439,JORDAN A,DEVON ENERGY PRODUCTION COMPANY L P,20
42000000007451,42000000007451,-97.737264,29.002333,RUCKMAN RANCH UNIT,BURLINGTON RESOURCES O&G CO LP,90
42000000007452,42000000007452,-97.7373111,29.0023333,RUCKMAN RANCH UNIT,BURLINGTON RESOURCES O&G CO LP,54
42000000007453,42000000007453,-97.566869,29.104536,ADAMS UNIT A,BURLINGTON RESOURCES O&G CO LP,95
42000000007454,42000000007454,-97.4691638,29.0367862,STRIEBER 01,PIONEER NATURAL RESOURCES USA INC,97
42000000007455,42000000007455,-97.33715,29.2572032,ULRICH B,DEVON ENERGY PRODUCTION COMPANY L P,77
42000000007456,42000000007456,-97.3809736,29.129563,GOHMERT NEWTON 01,PIONEER NATURAL RESOURCES USA INC,43
42000000007457,42000000007457,-97.4273635,29.0846375,SHAW SMITH 01,PIONEER NATURAL RESOURCES USA INC,26
42000000007458,42000000007458,-97.4635562,29.2060884,WEIKEL A,DEVON ENERGY PRODUCTION COMPANY L P,31
42000000007459,42000000007459,-97.4218556,29.1705056,LESKE-LOTT UNIT,MARATHON OIL EF LLC,10
42000000007460,42000000007460,-97.4405762,29.1658899,IMMENHAUSER A,DEVON ENERGY PRODUCTION COMPANY L P,81
42000000007461,42000000007461,-97.5064443,29.0040105,GLOOR 1,PIONEER NATURAL RESOURCES USA INC,69
42000000007462,42000000007462,-97.3441083,29.1458583,WILSON FRANCIS 01,PIONEER NATURAL RESOURCES USA INC,95
42000000007463,42000000007463,-97.4229768,29.0932982,DUDERSTADT JB 1,PIONEER NATURAL RESOURCES USA INC,12
42000000007464,42000000007464,-97.6514836,29.0354111,SCHENDEL B,DEVON ENERGY PRODUCTION COMPANY L P,55
42000000007465,42000000007465,-97.6499639,28.9808717,JORDAN B,DEVON ENERGY PRODUCTION COMPANY L P,79
42000000007466,42000000007466,-97.5796608,28.9514478,MATEJEK GAS UNIT 1,STATOIL TEXAS ONSHORE PROPERTY LLC,98
42000000007467,42000000007467,-97.3073611,29.2721556,LEWTON FRANCES,MATADOR PRODUCTION COMPANY,95
42000000007468,42000000007468,-97.6106011,29.0267562,GWOSDZ A,DEVON ENERGY PRODUCTION COMPANY L P,75
42000000007469,42000000007469,-97.4064195,29.0838787,DUDERSTADT TRUST 01,PIONEER NATURAL RESOURCES USA INC,23
42000000007470,42000000007470,-97.5383291,29.0258535,KOOPMAN 01,PIONEER NATURAL RESOURCES USA INC,51
42000000007471,42000000007471,-97.5592336,28.9765383,PARKER FRISBIE 1,PIONEER NATURAL RESOURCES USA INC,29
42000000007472,42000000007472,-97.3273528,29.1514771,GRUNDER ROBERT 01,PIONEER NATURAL RESOURCES USA INC,98
42000000007473,42000000007473,-97.3358382,29.1835444,BUCHHORN B,DEVON ENERGY PRODUCTION COMPANY L P,13
42000000007474,42000000007474,-97.5938126,28.983126,BOLDT 01,PIONEER NATURAL RESOURCES USA INC,54
42000000007475,42000000007475,-97.3172111,29.2076694,J-HERMANN C,DEVON ENERGY PRODUCTION COMPANY L P,53
42000000007476,42000000007476,-97.5465205,28.9973896,ROEDER EDWARD 03,PIONEER NATURAL RESOURCES USA INC,73
42000000007477,42000000007477,-97.2789002,29.3082988,BOYSEN A,DEVON ENERGY PRODUCTION COMPANY L P,35
42000000007478,42000000007478,-97.2534748,29.2463205,ORMAND A,DEVON ENERGY PRODUCTION COMPANY L P,57
42000000007479,42000000007479,-97.4666812,29.1572965,WARREN A,DEVON ENERGY PRODUCTION COMPANY L P,42
42000000007480,42000000007480,-97.4002573,29.2538646,OLIVER D,DEVON ENERGY PRODUCTION COMPANY L P,27
42000000007481,42000000007481,-97.5603121,29.0135735,SCHORLEMER HOPE 01,PIONEER NATURAL RESOURCES USA INC,6
42000000007482,42000000007482,-97.4138171,29.1362348,NATHO A,DEVON ENERGY PRODUCTION COMPANY L P,41
42000000007483,42000000007483,-97.654367,29.066419,HAHN C W UNIT A,BURLINGTON RESOURCES O&G CO LP,5
42000000007484,42000000007484,-97.53325,29.0457972,STRAUBE LOUISE 02,PIONEER NATURAL RESOURCES USA INC,78
42000000007485,42000000007485,-97.3358194,29.1835472,LESKE A,DEVON ENERGY PRODUCTION COMPANY L P,77
42000000007486,42000000007486,-97.4419916,29.1307326,OEHLKE A,DEVON ENERGY PRODUCTION COMPANY L P,62
42000000007487,42000000007487,-97.3630326,29.2840681,STULGIS A,DEVON ENERGY PRODUCTION COMPANY L P,18
42000000007488,42000000007488,-97.5770754,29.016971,DWORACZYK 01,PIONEER NATURAL RESOURCES USA INC,49
42000000007489,42000000007489,-97.5117445,29.0455833,KLEINE 01,PIONEER NATURAL RESOURCES USA INC,52
42000000007490,42000000007490,-97.6311889,28.9634722,BARROW 01,PIONEER NATURAL RESOURCES USA INC,33
42000000007491,42000000007491,-97.5460806,29.0413583,SCHROEDER 01,PIONEER NATURAL RESOURCES USA INC,19
42000000007492,42000000007492,-97.5837278,28.9877056,ROEDER EDWARD 02,PIONEER NATURAL RESOURCES USA INC,3
42000000007493,42000000007493,-97.6664638,29.0509051,KLEIN G UNIT D,BURLINGTON RESOURCES O&G CO LP,25
42000000007494,42000000007494,-97.3689278,29.2780083,ELDER B,DEVON ENERGY PRODUCTION COMPANY L P,32
42000000007495,42000000007495,-97.5685806,29.0297056,WARLING 01,PIONEER NATURAL RESOURCES USA INC,27
42000000007496,42000000007496,-97.374325,29.173375,LANE A,DEVON ENERGY PRODUCTION COMPANY L P,41
42000000007497,42000000007497,-97.2668722,29.2980306,JACOBS A,DEVON ENERGY PRODUCTION COMPANY L P,16
42000000007498,42000000007498,-97.5653764,28.9884915,GANO JAMES 01,PIONEER NATURAL RESOURCES USA INC,31
42000000007499,42000000007499,-97.4667722,29.1572889,WARREN B,DEVON ENERGY PRODUCTION COMPANY L P,12
42000000007500,42000000007500,-97.3304639,29.2027194,J-HERMANN B,DEVON ENERGY PRODUCTION COMPANY L P,40
42000000007501,42000000007501,-97.6263667,28.9786556,BYERLY A,DEVON ENERGY PRODUCTION COMPANY L P,100
42000000007502,42000000007502,-97.6128869,29.0360408,RAYES B,DEVON ENERGY PRODUCTION COMPANY L P,33
42000000007503,42000000007503,-97.3695125,29.1776002,MARIE A,DEVON ENERGY PRODUCTION COMPANY L P,47
42000000007504,42000000007504,-97.3144693,29.2422549,WILLIAMS A,DEVON ENERGY PRODUCTION COMPANY L P,75
42000000007505,42000000007505,-97.6239694,28.9095111,PFEIFER GAS UNIT 1,STATOIL TEXAS ONSHORE PROPERTY LLC,85
42000000007506,42000000007506,-97.2789142,29.3082433,BOYSEN B,DEVON ENERGY PRODUCTION COMPANY L P,91
42000000007507,42000000007507,-97.6740639,28.9743889,LP-BUTLER A,DEVON ENERGY PRODUCTION COMPANY L P,56
42000000007508,42000000007508,-97.5595552,29.038101,MATEJEK 01,PIONEER NATURAL RESOURCES USA INC,17
42000000007509,42000000007509,-97.6372833,29.061125,RICE UNIVERSITY,BURLINGTON RESOURCES O&G CO LP,42
42000000007510,42000000007510,-97.5979861,29.1068194,RUCKA UNIT A,BURLINGTON RESOURCES O&G CO LP,78
42000000007511,42000000007511,-97.6723333,29.0402778,KLEIN G UNIT C,BURLINGTON RESOURCES O&G CO LP,82
42000000007512,42000000007512,-97.6723334,29.0402389,KLEIN G UNIT B,BURLINGTON RESOURCES O&G CO LP,47
42000000007513,42000000007513,-97.3208442,29.3243108,MEYER UNIT,EOG RESOURCES INCORPORATED,58
42000000007514,42000000007514,-97.5133333,29.0977778,BAKER D UNIT A,BURLINGTON RESOURCES O&G CO LP,80
42000000007515,42000000007515,-97.6737383,28.9740468,LP-BUTLER B,DEVON ENERGY PRODUCTION COMPANY L P,74
42000000007516,42000000007516,-97.6574937,29.0036999,NELSON A,DEVON ENERGY PRODUCTION COMPANY L P,61
42000000007517,42000000007517,-97.2791433,29.2165314,WILLIAMS B,DEVON ENERGY PRODUCTION COMPANY L P,15
42000000007518,42000000007518,-97.4399123,29.1832333,HYATT A,DEVON ENERGY PRODUCTION COMPANY L P,95
42000000007519,42000000007519,-97.6513138,28.9561124,LANDGREBE A,DEVON ENERGY PRODUCTION COMPANY L P,59
42000000007520,42000000007520,-97.3298797,29.1871778,MCCURDY A,DEVON ENERGY PRODUCTION COMPANY L P,94
42000000007521,42000000007521,-97.5864625,29.0950261,THIELE UNIT B,BURLINGTON RESOURCES O&G CO LP,92
42000000007522,42000000007522,-97.6372464,29.0605739,SCHMIDT UNIT A,BURLINGTON RESOURCES O&G CO LP,15
42000000007523,42000000007523,-97.462061,29.1739061,CANTU A,DEVON ENERGY PRODUCTION COMPANY L P,79
42000000007524,42000000007524,-97.2780086,29.2325375,ALDIS A,DEVON ENERGY PRODUCTION COMPANY L P,73
42000000007525,42000000007525,-97.4621697,29.1738705,CANTU B,DEVON ENERGY PRODUCTION COMPANY L P,75
42000000007526,42000000007526,-97.3461417,29.2420389,PEEBLES A,DEVON ENERGY PRODUCTION COMPANY L P,13
42000000007527,42000000007527,-97.4911111,29.1469444,BORCHARDT R UNIT A,BURLINGTON RESOURCES O&G CO LP,63
42000000007528,42000000007528,-97.6464556,29.0491722,RICE UNIVERSITY,BURLINGTON RESOURCES O&G CO LP,11
42000000007529,42000000007529,-97.3821672,29.1599834,LANE B,DEVON ENERGY PRODUCTION COMPANY L P,47
42000000007530,42000000007530,-97.5666567,29.0015065,GARVEL 01,PIONEER NATURAL RESOURCES USA INC,48
42000000007531,42000000007531,-97.3163914,29.2392131,GUEVARA A,DEVON ENERGY PRODUCTION COMPANY L P,85
42000000007532,42000000007532,-97.3107861,29.2056194,J-HERMANN D,DEVON ENERGY PRODUCTION COMPANY L P,23
42000000007533,42000000007533,-97.6913889,28.9461111,BUTLER UNIT B,BURLINGTON RESOURCES O&G CO LP,3
42000000007534,42000000007534,-97.411131,29.1379047,NATHO B,DEVON ENERGY PRODUCTION COMPANY L P,88
42000000007535,42000000007535,-97.4577306,29.1555309,HARTMAN A,DEVON ENERGY PRODUCTION COMPANY L P,52
42000000007536,42000000007536,-97.4333893,29.1633337,WAGNER A,DEVON ENERGY PRODUCTION COMPANY L P,69
42000000007537,42000000007537,-97.6904334,28.9597305,KOLODZIEJZCYK UNIT A,BURLINGTON RESOURCES O&G CO LP,28
42000000007538,42000000007538,-97.5822862,29.1019722,KLAEVEMANN UNIT A,BURLINGTON RESOURCES O&G CO LP,75
42000000007539,42000000007539,-97.5896806,29.0887722,TURBO UNIT A,BURLINGTON RESOURCES O&G CO LP,40
42000000007540,42000000007540,-97.5886222,29.0907611,WESTHOFF UNIT A,BURLINGTON RESOURCES O&G CO LP,28
42000000007541,42000000007541,-97.3897223,29.1908333,HARDESTY UNIT A,BURLINGTON RESOURCES O&G CO LP,65
42000000007542,42000000007542,-97.3481653,29.1849368,EICHHORN A,DEVON ENERGY PRODUCTION COMPANY L P,95
42000000007543,42000000007543,-97.4334972,29.1474944,BLACKWELL A,DEVON ENERGY PRODUCTION COMPANY L P,96
42000000007544,42000000007544,-97.5516667,29.1245,KLOTZMAN,VERDUN OIL & GAS LLC,58
42000000007545,42000000007545,-97.650467,29.0467797,GEFFERT A,DEVON ENERGY PRODUCTION COMPANY L P,83
42000000007546,42000000007546,-97.3299896,29.2416494,GUEVARA B,DEVON ENERGY PRODUCTION COMPANY L P,9
42000000007547,42000000007547,-97.4822222,29.1319444,WALLIS S UNIT A,BURLINGTON RESOURCES O&G CO LP,83
42000000007548,42000000007548,-97.4186528,29.1374611,DLUGOSCH A,DEVON ENERGY PRODUCTION COMPANY L P,1
42000000007549,42000000007549,-97.4621418,29.1738242,CANTU C,DEVON ENERGY PRODUCTION COMPANY L P,93
42000000007550,42000000007550,-97.5291667,29.1425,MAURER UNIT A,BURLINGTON RESOURCES O&G CO LP,6
42000000007551,42000000007551,-97.5291667,29.1425,MAURER UNIT B,BURLINGTON RESOURCES O&G CO LP,73
42000000007552,42000000007552,-97.5305917,29.0733083,BARGMANN TRUST UNIT B,BURLINGTON RESOURCES O&G CO LP,80
42000000007553,42000000007553,-97.4018009,29.1687197,JUDD-TURNER A,DEVON ENERGY PRODUCTION COMPANY L P,18
42000000007554,42000000007554,-97.5956333,29.1124028,THIELE UNIT A,BURLINGTON RESOURCES O&G CO LP,67
42000000007555,42000000007555,-97.6853278,29.0165667,VASBINDER UNIT A,BURLINGTON RESOURCES O&G CO LP,47
42000000007556,42000000007556,-97.5864473,29.0950666,MUELLER A UNIT `A`,BURLINGTON RESOURCES O&G CO LP,79
42000000007557,42000000007557,-97.4810639,29.0346389,FRIEDRICHS GAS UNIT 1,PIONEER NATURAL RESOURCES USA INC,33
42000000007558,42000000007558,-97.6419056,28.9356417,KEACH GAS UNIT 1,STATOIL TEXAS ONSHORE PROPERTY LLC,53
42000000007559,42000000007559,-97.5549861,29.0209972,SCHORLEMER 02,PIONEER NATURAL RESOURCES USA INC,60
42000000007560,42000000007560,-97.6464972,29.0492,MEISCHEN R UNIT `A`,BURLINGTON RESOURCES O&G CO LP,6
42000000007561,42000000007561,-97.6775,28.9335944,HARTMAN UNIT A,BURLINGTON RESOURCES O&G CO LP,2
42000000007562,42000000007562,-97.4874418,29.1252488,BORCHARDT R UNIT B,BURLINGTON RESOURCES O&G CO LP,45
42000000007563,42000000007563,-97.3048084,29.2526941,STEINMANN A,DEVON ENERGY PRODUCTION COMPANY L P,58
42000000007564,42000000007564,-97.2956466,29.2334706,SHEPPARD A,DEVON ENERGY PRODUCTION COMPANY L P,19
42000000007565,42000000007565,-97.4875,29.1252778,BORCHARDT R UNIT C,BURLINGTON RESOURCES O&G CO LP,98
42000000007566,42000000007566,-97.6981972,29.0422583,KLEIN G UNIT A,BURLINGTON RESOURCES O&G CO LP,53
42000000007567,42000000007567,-97.6644194,29.0533889,KLEIN G UNIT E,BURLINGTON RESOURCES O&G CO LP,35
42000000007568,42000000007568,-97.2813583,29.268225,PETTER A,DEVON ENERGY PRODUCTION COMPANY L P,2
42000000007569,42000000007569,-97.7268211,28.9859995,SEIFERT B,DEVON ENERGY PRODUCTION COMPANY L P,4
42000000007570,42000000007570,-97.6640861,29.0537556,MEISCHEN R UNIT `B`,BURLINGTON RESOURCES O&G CO LP,64
42000000007571,42000000007571,-97.5823689,28.9493954,THIEME GAS UNIT 1,STATOIL TEXAS ONSHORE PROPERTY LLC,64
42000000007572,42000000007572,-97.4227762,29.2132605,ORO NEGRO,GEOSOUTHERN ENERGY CORPORATION,14
42000000007573,42000000007573,-97.6716667,28.9530555,GOHLKE UNIT A,BURLINGTON RESOURCES O&G CO LP,74
42000000007574,42000000007574,-97.4334468,29.1633865,ARNDT A,DEVON ENERGY PRODUCTION COMPANY L P,11
42000000007575,42000000007575,-97.7358364,28.9898992,SEIFERT C,DEVON ENERGY PRODUCTION COMPANY L P,62
42000000007576,42000000007576,-97.4649253,29.0856016,WARZECHA 01,PIONEER NATURAL RESOURCES USA INC,66
42000000007577,42000000007577,-97.452997,29.1304077,HAMILTON A,DEVON ENERGY PRODUCTION COMPANY L P,80
42000000007578,42000000007578,-97.528754,29.1250918,WARZECHA P `A`,DEVON ENERGY PRODUCTION COMPANY L P,65
42000000007579,42000000007579,-97.4946601,29.1036545,FISHER C,DEVON ENERGY PRODUCTION COMPANY L P,89
42000000007580,42000000007580,-97.4788645,29.0657522,GOHMERT HAROLD 01,PIONEER NATURAL RESOURCES USA INC,83
42000000007581,42000000007581,-97.3084278,29.2746556,J-HERMANN E,DEVON ENERGY PRODUCTION COMPANY L P,74
42000000007582,42000000007582,-97.4863889,29.1611111,YOUNG JACK UNIT A,BURLINGTON RESOURCES O&G CO LP,18
42000000007583,42000000007583,-97.4838637,29.1687924,PAWLIK R W JR UNIT A,BURLINGTON RESOURCES O&G CO LP,54
42000000007584,42000000007584,-97.4399194,29.1832722,HYATT A,DEVON ENERGY PRODUCTION COMPANY L P,50
42000000007585,42000000007585,-97.5818556,29.0672778,BORGFELD UNIT A,BURLINGTON RESOURCES O&G CO LP,2
42000000007586,42000000007586,-97.5818834,29.0672194,CULPEPPER UNIT A,BURLINGTON RESOURCES O&G CO LP,95
42000000007587,42000000007587,-97.4398806,29.1832306,HYATT A,DEVON ENERGY PRODUCTION COMPANY L P,81
42000000007588,42000000007588,-97.3797222,29.1961111,HOOKS UNIT A,BURLINGTON RESOURCES O&G CO LP,10
42000000007589,42000000007589,-97.7164765,28.9684655,WILLEKE UNIT B,BURLINGTON RESOURCES O&G CO LP,5
42000000007590,42000000007590,-97.5529278,29.095375,LACKEY UNIT A,BURLINGTON RESOURCES O&G CO LP,80
42000000007591,42000000007591,-97.6644083,28.9915,VASBINDER A,DEVON ENERGY PRODUCTION COMPANY L P,47
42000000007592,42000000007592,-97.4946583,29.1037083,FISHER B,DEVON ENERGY PRODUCTION COMPANY L P,51
42000000007593,42000000007593,-97.3916705,29.1702363,HODGE A,DEVON ENERGY PRODUCTION COMPANY L P,94
42000000007594,42000000007594,-97.3572222,29.1861111,WILD UNIT A,BURLINGTON RESOURCES O&G CO LP,69
42000000007595,42000000007595,-97.3047862,29.2526414,STEINMANN A,DEVON ENERGY PRODUCTION COMPANY L P,35
42000000007596,42000000007596,-97.2073667,29.3291139,BOENING UNIT,TEAL OPERATING LLC,67
42000000007597,42000000007597,-97.4948162,29.0410545,RIEDESEL 02,PIONEER NATURAL RESOURCES USA INC,20
42000000007598,42000000007598,-97.5956545,29.1123671,TAYLOR UNIT A,BURLINGTON RESOURCES O&G CO LP,69
42000000007599,42000000007599,-97.6848528,29.0357944,ROSSETT J UNIT A,BURLINGTON RESOURCES O&G CO LP,1
42000000007600,42000000007600,-97.6981973,29.0423,H&H UNIT B,BURLINGTON RESOURCES O&G CO LP,2
42000000007601,42000000007601,-97.3583338,29.2008346,WALLIS J UNIT A,BURLINGTON RESOURCES O&G CO LP,92
42000000007602,42000000007602,-97.4338917,29.0461306,BIEMER 01,PIONEER NATURAL RESOURCES USA INC,52
42000000007603,42000000007603,-97.2806336,29.2963289,LYMAN A,DEVON ENERGY PRODUCTION COMPANY L P,40
42000000007604,42000000007604,-97.5171404,29.155664,HAHN K UNIT A,BURLINGTON RESOURCES O&G CO LP,49
42000000007605,42000000007605,-97.5707364,29.1294981,BAKER A J `A`,DEVON ENERGY PRODUCTION COMPANY L P,19
42000000007606,42000000007606,-97.4952778,29.1788889,KRAUSE UNIT A,BURLINGTON RESOURCES O&G CO LP,100
42000000007607,42000000007607,-97.5494667,29.1234667,SANDY A,DEVON ENERGY PRODUCTION COMPANY L P,59
42000000007608,42000000007608,-97.5550431,29.020916,SCHORLEMER 02,PIONEER NATURAL RESOURCES USA INC,42
42000000007609,42000000007609,-97.6856528,29.0161944,RESPONDEK J UNIT A,BURLINGTON RESOURCES O&G CO LP,27
42000000007610,42000000007610,-97.673025,28.9201,BLACKWELL GAS UNIT 1,STATOIL TEXAS ONSHORE PROPERTY LLC,87
42000000007611,42000000007611,-97.2452778,29.3275,LANGHOFF UNIT B,BURLINGTON RESOURCES O&G CO LP,41
42000000007612,42000000007612,-97.5305639,29.0733667,FRANZ UNIT A,BURLINGTON RESOURCES O&G CO LP,74
42000000007613,42000000007613,-97.5549278,29.0210611,SCHORLEMER 02,PIONEER NATURAL RESOURCES USA INC,19
42000000007614,42000000007614,-97.4780556,29.1755556,PILGRIM UNIT A,BURLINGTON RESOURCES O&G CO LP,83
42000000007615,42000000007615,-97.5919306,29.11255,TAYLOR UNIT B,BURLINGTON RESOURCES O&G CO LP,84
42000000007616,42000000007616,-97.4544222,29.0860389,SMITH EDGAR 01,PIONEER NATURAL RESOURCES USA INC,34
42000000007617,42000000007617,-97.2795083,29.2709972,WITTE A,DEVON ENERGY PRODUCTION COMPANY L P,17
42000000007618,42000000007618,-97.2949833,29.2527083,HAHN A,DEVON ENERGY PRODUCTION COMPANY L P,48
42000000007619,42000000007619,-97.5171087,29.1556939,BRASWELL UNIT B,BURLINGTON RESOURCES O&G CO LP,81
42000000007620,42000000007620,-97.4175651,29.2155077,ORO NEGRO UNIT 2,GEOSOUTHERN ENERGY CORPORATION,62
42000000007621,42000000007621,-97.4838691,29.1688557,BOWEN J UNIT A,BURLINGTON RESOURCES O&G CO LP,64
42000000007622,42000000007622,-97.6742639,29.0446746,ROSSETT J UNIT B,BURLINGTON RESOURCES O&G CO LP,68
42000000007623,42000000007623,-97.4863889,29.1605556,LESKE W UNIT A,BURLINGTON RESOURCES O&G CO LP,82
42000000007624,42000000007624,-97.5819722,29.0786361,BURGE UNIT A,BURLINGTON RESOURCES O&G CO LP,1
42000000007625,42000000007625,-97.5818972,29.078675,KOOPMANN UNIT C,BURLINGTON RESOURCES O&G CO LP,48
42000000007626,42000000007626,-97.5819417,29.0786917,KOOPMANN UNIT C,BURLINGTON RESOURCES O&G CO LP,99
42000000007627,42000000007627,-97.2611222,29.2465766,HINOJOSA A,DEVON ENERGY PRODUCTION COMPANY L P,59
42000000007628,42000000007628,-97.4151444,29.0632278,PEDRAZA 01,PIONEER NATURAL RESOURCES USA INC,9
42000000007629,42000000007629,-97.6731889,28.9200583,BLACKWELL GAS UNIT 1,STATOIL TEXAS ONSHORE PROPERTY LLC,73
42000000007630,42000000007630,-97.5186111,29.1608333,SIEVERS UNIT A,BURLINGTON RESOURCES O&G CO LP,1
42000000007631,42000000007631,-97.53,29.1425,MAURER UNIT C,BURLINGTON RESOURCES O&G CO LP,28
42000000007632,42000000007632,-97.5186111,29.1605556,CILIBRAISE D UNIT A,BURLINGTON RESOURCES O&G CO LP,46
42000000007633,42000000007633,-97.5297222,29.1425,MAURER UNIT D,BURLINGTON RESOURCES O&G CO LP,65
42000000007634,42000000007634,-97.6766917,28.9475472,BUTLER UNIT C,BURLINGTON RESOURCES O&G CO LP,75
42000000007635,42000000007635,-97.6694188,28.9593067,BUTLER UNIT D,BURLINGTON RESOURCES O&G CO LP,37
42000000007636,42000000007636,-97.3223189,29.2757987,J-HERMANN F,DEVON ENERGY PRODUCTION COMPANY L P,46
42000000007637,42000000007637,-97.685425,29.0226417,MUELLER H UNIT A,BURLINGTON RESOURCES O&G CO LP,19
42000000007638,42000000007638,-97.6854333,29.0226028,TAM UNIT A,BURLINGTON RESOURCES O&G CO LP,33
42000000007639,42000000007639,-97.5255942,29.1292744,MUELLER A UNIT B,BURLINGTON RESOURCES O&G CO LP,70
42000000007640,42000000007640,-97.5512,29.1245833,KLOTZMAN,VERDUN OIL & GAS LLC,86
42000000007641,42000000007641,-97.5468273,29.1250698,KLOTZMAN,VERDUN OIL & GAS LLC,13
42000000007642,42000000007642,-97.5467796,29.1251243,KLOTZMAN,VERDUN OIL & GAS LLC,39
42000000007643,42000000007643,-97.5492563,29.1267505,KLOTZMAN,VERDUN OIL & GAS LLC,21
42000000007644,42000000007644,-97.5440211,29.1282547,KLOTZMAN,VERDUN OIL & GAS LLC,30
42000000007645,42000000007645,-97.5439727,29.1283087,KLOTZMAN,VERDUN OIL & GAS LLC,87
42000000007646,42000000007646,-97.5439243,29.1283628,KLOTZMAN,VERDUN OIL & GAS LLC,74
42000000007647,42000000007647,-97.6737863,29.0450769,WEISCHWILL UNIT A,BURLINGTON RESOURCES O&G CO LP,39
42000000007648,42000000007648,-97.5815333,29.0555389,JANSKY UNIT A,BURLINGTON RESOURCES O&G CO LP,5
42000000007649,42000000007649,-97.700225,29.0211889,MARON UNIT A,BURLINGTON RESOURCES O&G CO LP,5
42000000007650,42000000007650,-97.5902621,29.0550814,LACKEY LAND A-639 UNIT A,BURLINGTON RESOURCES O&G CO LP,94
42000000007651,42000000007651,-97.4049841,29.1579082,CUSACK M B,DEVON ENERGY PRODUCTION COMPANY L P,40
42000000007652,42000000007652,-97.4333917,29.119075,SCHULLE A,DEVON ENERGY PRODUCTION COMPANY L P,20
42000000007653,42000000007653,-97.6076362,29.0949472,MOORE UNIT A,BURLINGTON RESOURCES O&G CO LP,89
42000000007654,42000000007654,-97.4705604,29.1062196,GAIDA A,DEVON ENERGY PRODUCTION COMPANY L P,99
42000000007655,42000000007655,-97.3222917,29.2758479,J-HERMANN F,DEVON ENERGY PRODUCTION COMPANY L P,92
42000000007656,42000000007656,-97.4581111,29.0915946,MOC B,DEVON ENERGY PRODUCTION COMPANY L P,70
42000000007657,42000000007657,-97.4636333,29.1063958,MOC A,DEVON ENERGY PRODUCTION COMPANY L P,57
42000000007658,42000000007658,-97.4530244,29.101065,MOC C,DEVON ENERGY PRODUCTION COMPANY L P,52
42000000007659,42000000007659,-97.2761781,29.2483361,FRIEDEL A,DEVON ENERGY PRODUCTION COMPANY L P,62
42000000007660,42000000007660,-97.6956241,29.0088865,CIACCIO A,DEVON ENERGY PRODUCTION COMPANY L P,46
42000000007661,42000000007661,-97.49,29.1816667,BAROS UNIT A,BURLINGTON RESOURCES O&G CO LP,41
42000000007662,42000000007662,-97.4911112,29.1872222,VEIT UNIT A,BURLINGTON RESOURCES O&G CO LP,38
42000000007663,42000000007663,-97.5075,29.1688889,SCHLENKER UNIT A,BURLINGTON RESOURCES O&G CO LP,26
42000000007664,42000000007664,-97.4510058,29.1797622,CANTU B,DEVON ENERGY PRODUCTION COMPANY L P,23
42000000007665,42000000007665,-97.318825,29.1917611,FINNEY-BARKER UNIT,MARATHON OIL EF LLC,19
42000000007666,42000000007666,-97.3476,29.1320472,COLLIER 01,PIONEER NATURAL RESOURCES USA INC,30
42000000007667,42000000007667,-97.5136111,29.1627778,BRASWELL UNIT A,BURLINGTON RESOURCES O&G CO LP,38
42000000007668,42000000007668,-97.5308333,29.1011111,BAKER D UNIT B,BURLINGTON RESOURCES O&G CO LP,6
42000000007669,42000000007669,-97.5135706,29.1627325,WARZECHA UNIT A,BURLINGTON RESOURCES O&G CO LP,47
42000000007670,42000000007670,-97.4121256,29.156086,CUSACK M `A`,DEVON ENERGY PRODUCTION COMPANY L P,64
42000000007671,42000000007671,-97.5427778,29.1108333,GWOSDZ UNIT A,BURLINGTON RESOURCES O&G CO LP,11
42000000007672,42000000007672,-97.5752991,29.0438398,JANSKY UNIT B,BURLINGTON RESOURCES O&G CO LP,57
42000000007673,42000000007673,-97.5177778,29.1263889,SEIDEL UNIT A,BURLINGTON RESOURCES O&G CO LP,36
42000000007674,42000000007674,-97.6107278,29.0408889,SMITH J UNIT A,BURLINGTON RESOURCES O&G CO LP,37
42000000007675,42000000007675,-97.501232,29.0885096,H SISTERS A,DEVON ENERGY PRODUCTION COMPANY L P,84
42000000007676,42000000007676,-97.5178102,29.1036345,KOOPMANN M UNIT A,BURLINGTON RESOURCES O&G CO LP,39
42000000007677,42000000007677,-97.4482944,29.1171389,WARZECHA D A,DEVON ENERGY PRODUCTION COMPANY L P,64
42000000007678,42000000007678,-97.6356076,28.9523257,HALEPESKA GAS UNIT 1,STATOIL TEXAS ONSHORE PROPERTY LLC,85
42000000007679,42000000007679,-97.4895048,29.1188077,FISHER A,DEVON ENERGY PRODUCTION COMPANY L P,59
42000000007680,42000000007680,-97.6620778,28.9299778,BLACKWELL GAS UNIT 2,STATOIL TEXAS ONSHORE PROPERTY LLC,31
